high_season,min_diff,delay_15,period_day
False,15.0,False,afternoon
False,26.0,True,afternoon
False,3.0,False,afternoon
False,2.0,False,afternoon
False,6.0,False,afternoon
False,22.0,True,afternoon
False,26.0,True,afternoon
False,12.0,False,afternoon
False,14.0,False,afternoon
False,30.0,True,afternoon
False,17.0,True,afternoon
False,27.0,True,afternoon
False,20.0,True,afternoon
False,29.0,True,afternoon
False,16.0,True,afternoon
False,40.0,True,afternoon
False,9.0,False,afternoon
False,8.0,False,afternoon
False,40.0,True,afternoon
False,20.0,True,afternoon
False,27.0,True,afternoon
False,25.0,True,afternoon
False,-3.0,False,afternoon
False,1.0,False,afternoon
False,21.0,True,afternoon
False,16.0,True,afternoon
False,22.0,True,afternoon
False,4.0,False,afternoon
False,0.0,False,afternoon
False,32.0,True,afternoon
False,18.0,True,afternoon
False,11.0,False,afternoon
False,13.0,False,afternoon
False,24.0,True,afternoon
False,21.0,True,afternoon
False,20.0,True,afternoon
False,25.0,True,afternoon
False,30.0,True,afternoon
False,84.0,True,night
False,29.0,True,night
False,-2.0,False,afternoon
False,-4.0,False,afternoon
False,6.0,False,afternoon
False,-4.0,False,afternoon
False,-3.0,False,afternoon
False,12.0,False,afternoon
False,-4.0,False,afternoon
False,1.0,False,afternoon
False,-5.0,False,afternoon
False,-7.0,False,afternoon
False,-8.0,False,afternoon
False,2.0,False,afternoon
False,3.0,False,afternoon
False,-1.0,False,afternoon
False,27.0,True,afternoon
False,-8.0,False,afternoon
False,4.0,False,afternoon
False,-10.0,False,afternoon
False,1.0,False,afternoon
False,-5.0,False,afternoon
False,2.0,False,afternoon
False,50.0,True,afternoon
False,-3.0,False,afternoon
False,11.0,False,afternoon
False,18.0,True,afternoon
False,-7.0,False,afternoon
False,-7.0,False,afternoon
False,10.0,False,afternoon
False,6.0,False,afternoon
False,5.0,False,afternoon
False,-6.0,False,afternoon
False,-5.0,False,afternoon
False,14.0,False,afternoon
False,-1.0,False,afternoon
False,3.0,False,afternoon
False,-14.0,False,afternoon
False,-2.0,False,afternoon
False,-1.0,False,afternoon
False,2.0,False,afternoon
False,-9.0,False,afternoon
False,0.0,False,afternoon
False,-14.0,False,afternoon
False,-7.0,False,afternoon
False,15.0,False,afternoon
False,-3.0,False,afternoon
False,4.0,False,afternoon
False,7.0,False,afternoon
False,5.0,False,afternoon
False,-6.0,False,afternoon
False,0.0,False,afternoon
False,1.0,False,afternoon
False,31.0,True,afternoon
False,11.0,False,afternoon
False,-2.0,False,afternoon
False,11.0,False,afternoon
False,1.0,False,afternoon
False,-11.0,False,morning
False,-6.0,False,morning
False,-5.0,False,morning
False,-7.0,False,morning
False,-9.0,False,morning
False,-7.0,False,morning
False,-14.0,False,morning
False,-4.0,False,morning
False,-6.0,False,morning
False,0.0,False,morning
False,10.0,False,morning
False,-5.0,False,morning
False,-11.0,False,morning
False,-2.0,False,morning
False,-4.0,False,morning
False,-10.0,False,morning
False,-6.0,False,morning
False,2.0,False,morning
False,18.0,True,morning
False,-8.0,False,morning
False,-4.0,False,morning
False,-10.0,False,morning
False,-8.0,False,morning
False,-3.0,False,morning
False,24.0,True,morning
False,-7.0,False,morning
False,-7.0,False,morning
False,45.0,True,morning
False,-2.0,False,morning
False,11.0,False,morning
False,24.0,True,afternoon
False,13.0,False,afternoon
False,21.0,True,afternoon
False,29.0,True,afternoon
False,59.0,True,afternoon
False,21.0,True,afternoon
False,19.0,True,afternoon
False,114.0,True,afternoon
False,61.0,True,afternoon
False,26.0,True,afternoon
False,26.0,True,afternoon
False,16.0,True,afternoon
False,44.0,True,afternoon
False,18.0,True,afternoon
False,31.0,True,afternoon
False,-7.0,False,night
False,-8.0,False,night
False,-1.0,False,night
False,9.0,False,night
False,-4.0,False,night
False,-3.0,False,night
False,-13.0,False,night
False,-6.0,False,night
False,-6.0,False,night
False,11.0,False,night
False,109.0,True,night
False,-1.0,False,night
False,-13.0,False,night
False,-2.0,False,night
False,-12.0,False,night
False,-5.0,False,night
False,-1.0,False,night
False,-11.0,False,night
False,-9.0,False,night
False,0.0,False,night
False,-4.0,False,night
False,0.0,False,night
False,-5.0,False,night
False,-4.0,False,night
False,-4.0,False,night
False,-14.0,False,night
False,-1.0,False,afternoon
False,0.0,False,afternoon
False,23.0,True,afternoon
False,7.0,False,afternoon
False,5.0,False,afternoon
False,-9.0,False,afternoon
False,8.0,False,afternoon
False,12.0,False,afternoon
False,11.0,False,afternoon
False,-4.0,False,afternoon
False,24.0,True,afternoon
False,3.0,False,afternoon
False,6.0,False,afternoon
False,-5.0,False,afternoon
False,12.0,False,afternoon
False,3.0,False,afternoon
False,0.0,False,afternoon
False,-2.0,False,afternoon
False,6.0,False,afternoon
False,0.0,False,afternoon
False,-14.0,False,afternoon
False,6.0,False,afternoon
False,34.0,True,afternoon
False,78.0,True,afternoon
False,13.0,False,afternoon
False,4.0,False,afternoon
False,22.0,True,afternoon
False,0.0,False,afternoon
False,6.0,False,afternoon
False,31.0,True,afternoon
False,-4.0,False,afternoon
False,-7.0,False,afternoon
False,-7.0,False,afternoon
False,0.0,False,night
False,-8.0,False,night
False,9.0,False,night
False,-11.0,False,night
False,-10.0,False,night
False,97.0,True,night
False,34.0,True,night
False,-2.0,False,night
False,-14.0,False,night
False,-7.0,False,night
False,11.0,False,night
False,-1.0,False,night
False,57.0,True,night
False,17.0,True,night
False,-10.0,False,night
False,-8.0,False,night
False,-9.0,False,night
False,93.0,True,night
False,-6.0,False,night
False,-6.0,False,night
False,82.0,True,night
False,2.0,False,night
False,55.0,True,night
False,8.0,False,night
False,53.0,True,night
False,-8.0,False,night
False,97.0,True,night
False,35.0,True,night
False,2.0,False,night
False,12.0,False,afternoon
False,-4.0,False,afternoon
False,-4.0,False,afternoon
False,6.0,False,afternoon
False,13.0,False,afternoon
False,11.0,False,afternoon
False,10.0,False,afternoon
False,14.0,False,afternoon
False,4.0,False,afternoon
False,9.0,False,afternoon
False,-3.0,False,afternoon
False,-6.0,False,afternoon
False,23.0,True,afternoon
False,13.0,False,afternoon
False,35.0,True,afternoon
False,16.0,True,afternoon
False,26.0,True,afternoon
False,14.0,False,afternoon
False,32.0,True,afternoon
False,36.0,True,afternoon
False,25.0,True,afternoon
False,34.0,True,afternoon
False,0.0,False,afternoon
False,7.0,False,afternoon
False,7.0,False,afternoon
False,29.0,True,afternoon
False,5.0,False,afternoon
False,1.0,False,afternoon
False,5.0,False,afternoon
False,6.0,False,afternoon
False,13.0,False,afternoon
False,13.0,False,afternoon
False,7.0,False,afternoon
False,-2.0,False,afternoon
False,8.0,False,afternoon
False,17.0,True,afternoon
False,10.0,False,afternoon
False,10.0,False,afternoon
False,9.0,False,afternoon
False,15.0,False,afternoon
False,15.0,False,afternoon
False,6.0,False,afternoon
False,6.0,False,afternoon
False,8.0,False,afternoon
False,8.0,False,afternoon
False,-3.0,False,afternoon
False,7.0,False,afternoon
False,-1.0,False,afternoon
False,13.0,False,afternoon
False,14.0,False,afternoon
False,3.0,False,afternoon
False,14.0,False,afternoon
False,15.0,False,afternoon
False,16.0,True,afternoon
False,3.0,False,afternoon
False,5.0,False,afternoon
False,4.0,False,afternoon
False,14.0,False,afternoon
False,18.0,True,afternoon
False,12.0,False,afternoon
False,6.0,False,afternoon
False,3.0,False,afternoon
False,8.0,False,night
False,-6.0,False,night
False,0.0,False,night
False,4.0,False,night
False,-1.0,False,night
False,2.0,False,night
False,2.0,False,night
False,0.0,False,night
False,35.0,True,night
False,4.0,False,night
False,12.0,False,night
False,11.0,False,night
False,-4.0,False,night
False,-1.0,False,night
False,22.0,True,night
False,5.0,False,night
False,6.0,False,night
False,-4.0,False,night
False,26.0,True,night
False,7.0,False,night
False,1.0,False,night
False,6.0,False,night
False,4.0,False,night
False,0.0,False,night
False,-4.0,False,night
False,15.0,False,night
False,1.0,False,night
False,1.0,False,night
False,6.0,False,night
False,14.0,False,afternoon
False,2.0,False,afternoon
False,143.0,True,afternoon
False,3.0,False,afternoon
False,5.0,False,afternoon
False,69.0,True,afternoon
False,16.0,True,afternoon
False,-2.0,False,afternoon
False,20.0,True,afternoon
False,56.0,True,afternoon
False,5.0,False,afternoon
False,17.0,True,afternoon
False,53.0,True,afternoon
False,9.0,False,afternoon
False,7.0,False,afternoon
False,2.0,False,afternoon
False,10.0,False,afternoon
False,8.0,False,afternoon
False,11.0,False,afternoon
False,-1.0,False,afternoon
False,70.0,True,afternoon
False,11.0,False,afternoon
False,4.0,False,afternoon
False,10.0,False,afternoon
False,3.0,False,afternoon
False,7.0,False,afternoon
False,1.0,False,afternoon
False,15.0,False,afternoon
False,5.0,False,afternoon
False,-3.0,False,afternoon
False,-3.0,False,afternoon
False,34.0,True,afternoon
False,1.0,False,afternoon
False,-1.0,False,afternoon
False,-5.0,False,afternoon
False,23.0,True,afternoon
False,14.0,False,afternoon
False,4.0,False,afternoon
False,8.0,False,afternoon
False,24.0,True,afternoon
False,42.0,True,afternoon
False,9.0,False,afternoon
False,6.0,False,afternoon
False,20.0,True,afternoon
False,15.0,False,afternoon
False,3.0,False,afternoon
False,9.0,False,afternoon
False,16.0,True,night
False,47.0,True,night
False,6.0,False,night
False,40.0,True,night
False,5.0,False,night
False,12.0,False,night
False,37.0,True,night
False,14.0,False,night
False,-5.0,False,night
False,8.0,False,night
False,10.0,False,night
False,0.0,False,night
False,5.0,False,morning
False,10.0,False,morning
False,17.0,True,morning
False,10.0,False,morning
False,13.0,False,morning
False,9.0,False,morning
False,-1.0,False,morning
False,10.0,False,morning
False,10.0,False,morning
False,7.0,False,morning
False,15.0,False,morning
False,19.0,True,morning
False,4.0,False,morning
False,4.0,False,morning
False,-2.0,False,morning
False,1.0,False,morning
False,-1.0,False,morning
False,24.0,True,morning
False,67.0,True,morning
False,12.0,False,morning
False,0.0,False,morning
False,-5.0,False,morning
False,5.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,-5.0,False,morning
False,13.0,False,morning
False,16.0,True,morning
False,13.0,False,morning
False,12.0,False,afternoon
False,15.0,False,afternoon
False,14.0,False,afternoon
False,9.0,False,afternoon
False,10.0,False,afternoon
False,10.0,False,afternoon
False,13.0,False,afternoon
False,44.0,True,afternoon
False,38.0,True,afternoon
False,41.0,True,afternoon
False,18.0,True,afternoon
False,24.0,True,afternoon
False,27.0,True,afternoon
False,46.0,True,afternoon
False,2.0,False,afternoon
False,13.0,False,afternoon
False,26.0,True,afternoon
False,2.0,False,afternoon
False,4.0,False,afternoon
False,1.0,False,afternoon
False,5.0,False,afternoon
False,5.0,False,afternoon
False,9.0,False,afternoon
False,8.0,False,afternoon
False,2.0,False,afternoon
False,159.0,True,afternoon
False,11.0,False,afternoon
False,0.0,False,afternoon
False,11.0,False,afternoon
False,25.0,True,afternoon
False,15.0,False,afternoon
False,5.0,False,afternoon
False,7.0,False,afternoon
False,12.0,False,afternoon
False,9.0,False,afternoon
False,15.0,False,afternoon
False,5.0,False,afternoon
False,14.0,False,afternoon
False,26.0,True,afternoon
False,69.0,True,afternoon
False,6.0,False,afternoon
False,2.0,False,afternoon
False,9.0,False,afternoon
False,102.0,True,morning
False,3.0,False,morning
False,-8.0,False,morning
False,25.0,True,morning
False,5.0,False,morning
False,-2.0,False,morning
False,-7.0,False,morning
False,0.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,2.0,False,morning
False,7.0,False,morning
False,3.0,False,morning
False,2.0,False,morning
False,3.0,False,morning
False,6.0,False,morning
False,0.0,False,morning
False,12.0,False,morning
False,7.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,-7.0,False,morning
False,24.0,True,morning
False,6.0,False,morning
False,12.0,False,morning
False,23.0,True,morning
False,3.0,False,morning
False,-2.0,False,morning
False,8.0,False,morning
False,22.0,True,night
False,2.0,False,night
False,15.0,False,night
False,10.0,False,night
False,7.0,False,night
False,3.0,False,night
False,14.0,False,night
False,8.0,False,night
False,6.0,False,night
False,11.0,False,night
False,27.0,True,night
False,33.0,True,night
False,14.0,False,night
False,14.0,False,night
False,-3.0,False,night
False,10.0,False,night
False,-1.0,False,night
False,11.0,False,morning
False,-2.0,False,night
False,98.0,True,afternoon
False,20.0,True,night
False,-3.0,False,morning
False,11.0,False,morning
False,1.0,False,morning
False,3.0,False,morning
False,4.0,False,morning
False,51.0,True,morning
False,22.0,True,morning
False,2.0,False,morning
False,20.0,True,morning
False,10.0,False,morning
False,9.0,False,morning
False,3.0,False,morning
False,5.0,False,morning
False,15.0,False,morning
False,2.0,False,morning
False,6.0,False,morning
False,12.0,False,morning
False,23.0,True,morning
False,4.0,False,morning
False,8.0,False,morning
False,6.0,False,morning
False,17.0,True,morning
False,12.0,False,morning
False,17.0,True,morning
False,0.0,False,morning
False,8.0,False,morning
False,16.0,True,morning
False,13.0,False,morning
False,0.0,False,morning
False,22.0,True,morning
False,3.0,False,afternoon
False,3.0,False,afternoon
False,7.0,False,afternoon
False,32.0,True,afternoon
False,7.0,False,afternoon
False,17.0,True,afternoon
False,1.0,False,afternoon
False,32.0,True,afternoon
False,2.0,False,afternoon
False,12.0,False,afternoon
False,12.0,False,afternoon
False,15.0,False,afternoon
False,5.0,False,afternoon
False,19.0,True,afternoon
False,5.0,False,afternoon
False,25.0,True,afternoon
False,17.0,True,afternoon
False,44.0,True,afternoon
False,6.0,False,afternoon
False,5.0,False,afternoon
False,41.0,True,afternoon
False,64.0,True,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,16.0,True,afternoon
False,8.0,False,afternoon
False,33.0,True,afternoon
False,42.0,True,afternoon
False,2.0,False,morning
False,9.0,False,morning
False,0.0,False,morning
False,15.0,False,morning
False,-3.0,False,morning
False,7.0,False,morning
False,3.0,False,morning
False,9.0,False,morning
False,12.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,7.0,False,morning
False,5.0,False,morning
False,7.0,False,morning
False,9.0,False,morning
False,4.0,False,morning
False,8.0,False,morning
False,2.0,False,morning
False,1.0,False,morning
False,2.0,False,morning
False,3.0,False,morning
False,4.0,False,morning
False,22.0,True,morning
False,44.0,True,morning
False,12.0,False,morning
False,2.0,False,morning
False,5.0,False,morning
False,13.0,False,morning
False,43.0,True,morning
False,42.0,True,morning
False,-3.0,False,night
False,5.0,False,morning
False,9.0,False,morning
False,2.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,8.0,False,morning
False,0.0,False,morning
False,11.0,False,morning
False,7.0,False,morning
False,0.0,False,morning
False,2.0,False,morning
False,3.0,False,morning
False,8.0,False,morning
False,6.0,False,afternoon
False,5.0,False,afternoon
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,-2.0,False,afternoon
False,-2.0,False,afternoon
False,-5.0,False,afternoon
False,25.0,True,afternoon
False,0.0,False,afternoon
False,38.0,True,afternoon
False,10.0,False,afternoon
False,15.0,False,afternoon
False,7.0,False,afternoon
False,-2.0,False,afternoon
False,22.0,True,afternoon
False,-2.0,False,afternoon
False,12.0,False,afternoon
False,5.0,False,afternoon
False,0.0,False,afternoon
False,83.0,True,afternoon
False,-5.0,False,afternoon
False,7.0,False,afternoon
False,1.0,False,afternoon
False,8.0,False,afternoon
False,1.0,False,afternoon
False,-1.0,False,afternoon
False,-3.0,False,afternoon
False,8.0,False,afternoon
False,15.0,False,afternoon
False,7.0,False,afternoon
False,0.0,False,morning
False,17.0,True,morning
False,-1.0,False,morning
False,14.0,False,morning
False,25.0,True,morning
False,16.0,True,morning
False,-7.0,False,morning
False,3.0,False,morning
False,1.0,False,morning
False,14.0,False,morning
False,-1.0,False,morning
False,6.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,23.0,True,morning
False,17.0,True,morning
False,3.0,False,morning
False,0.0,False,morning
False,13.0,False,morning
False,-10.0,False,morning
False,1.0,False,morning
False,3.0,False,night
False,35.0,True,night
False,35.0,True,night
False,2.0,False,night
False,161.0,True,afternoon
False,138.0,True,night
False,0.0,False,night
False,6.0,False,night
False,45.0,True,night
False,26.0,True,night
False,21.0,True,night
False,-5.0,False,afternoon
False,5.0,False,night
False,0.0,False,night
False,8.0,False,night
False,15.0,False,night
False,22.0,True,night
False,0.0,False,night
False,27.0,True,afternoon
False,18.0,True,night
False,-1.0,False,night
False,5.0,False,night
False,23.0,True,night
False,6.0,False,night
False,-6.0,False,night
False,17.0,True,afternoon
False,-4.0,False,night
False,-3.0,False,night
False,5.0,False,night
False,38.0,True,night
False,6.0,False,morning
False,4.0,False,morning
False,8.0,False,morning
False,10.0,False,morning
False,-1.0,False,morning
False,-4.0,False,morning
False,15.0,False,morning
False,38.0,True,morning
False,-4.0,False,afternoon
False,15.0,False,afternoon
False,8.0,False,afternoon
False,15.0,False,afternoon
False,147.0,True,afternoon
False,-2.0,False,afternoon
False,5.0,False,afternoon
False,29.0,True,afternoon
False,8.0,False,afternoon
False,2.0,False,afternoon
False,9.0,False,afternoon
False,10.0,False,afternoon
False,2.0,False,afternoon
False,-1.0,False,afternoon
False,15.0,False,afternoon
False,1.0,False,afternoon
False,28.0,True,afternoon
False,9.0,False,afternoon
False,19.0,True,afternoon
False,10.0,False,afternoon
False,8.0,False,afternoon
False,-2.0,False,afternoon
False,-1.0,False,afternoon
False,4.0,False,afternoon
False,14.0,False,afternoon
False,28.0,True,afternoon
False,-7.0,False,afternoon
False,-9.0,False,morning
False,-3.0,False,morning
False,13.0,False,morning
False,-9.0,False,afternoon
False,-1.0,False,morning
False,5.0,False,morning
False,8.0,False,morning
False,0.0,False,afternoon
False,5.0,False,morning
False,6.0,False,morning
False,36.0,True,morning
False,0.0,False,afternoon
False,1.0,False,morning
False,-2.0,False,morning
False,9.0,False,morning
False,-1.0,False,afternoon
False,16.0,True,morning
False,-3.0,False,morning
False,9.0,False,morning
False,3.0,False,morning
False,-5.0,False,morning
False,5.0,False,morning
False,26.0,True,morning
False,18.0,True,morning
False,2.0,False,morning
False,3.0,False,morning
False,35.0,True,morning
False,0.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,0.0,False,morning
False,16.0,True,morning
False,5.0,False,morning
False,10.0,False,morning
False,50.0,True,morning
False,-4.0,False,morning
False,1.0,False,morning
False,3.0,False,morning
False,2.0,False,morning
False,1.0,False,morning
False,37.0,True,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,9.0,False,morning
False,7.0,False,morning
False,0.0,False,morning
False,32.0,True,morning
False,-1.0,False,morning
False,-2.0,False,afternoon
False,17.0,True,morning
False,4.0,False,morning
False,16.0,True,afternoon
False,13.0,False,morning
False,-4.0,False,morning
False,1.0,False,afternoon
False,26.0,True,morning
False,4.0,False,morning
False,22.0,True,afternoon
False,4.0,False,morning
False,5.0,False,morning
False,-3.0,False,morning
False,3.0,False,morning
False,4.0,False,morning
False,9.0,False,afternoon
False,-1.0,False,afternoon
False,11.0,False,afternoon
False,28.0,True,afternoon
False,-1.0,False,afternoon
False,5.0,False,afternoon
False,11.0,False,afternoon
False,15.0,False,afternoon
False,2.0,False,afternoon
False,10.0,False,afternoon
False,21.0,True,afternoon
False,6.0,False,afternoon
False,1.0,False,afternoon
False,4.0,False,afternoon
False,33.0,True,afternoon
False,28.0,True,afternoon
False,1.0,False,afternoon
False,10.0,False,afternoon
False,25.0,True,afternoon
False,9.0,False,afternoon
False,6.0,False,afternoon
False,0.0,False,afternoon
False,-8.0,False,afternoon
False,-1.0,False,afternoon
False,22.0,True,afternoon
False,2.0,False,morning
False,15.0,False,morning
False,106.0,True,morning
False,4.0,False,morning
False,2.0,False,morning
False,-3.0,False,morning
False,0.0,False,morning
False,22.0,True,morning
False,-2.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,2.0,False,morning
False,0.0,False,morning
False,-7.0,False,morning
False,1.0,False,morning
False,1.0,False,morning
False,36.0,True,morning
False,3.0,False,morning
False,0.0,False,morning
False,3.0,False,morning
False,13.0,False,morning
False,1.0,False,morning
False,5.0,False,morning
False,2.0,False,morning
False,15.0,False,morning
False,-2.0,False,morning
False,18.0,True,afternoon
False,0.0,False,afternoon
False,20.0,True,afternoon
False,0.0,False,afternoon
False,0.0,False,afternoon
False,-2.0,False,afternoon
False,2.0,False,morning
False,16.0,True,morning
False,-3.0,False,afternoon
False,5.0,False,morning
False,21.0,True,afternoon
False,0.0,False,morning
False,0.0,False,afternoon
False,16.0,True,morning
False,9.0,False,afternoon
False,4.0,False,morning
False,-5.0,False,afternoon
False,24.0,True,afternoon
False,7.0,False,afternoon
False,0.0,False,afternoon
False,-1.0,False,night
False,43.0,True,night
False,6.0,False,night
False,17.0,True,night
False,-6.0,False,night
False,2.0,False,night
False,4.0,False,night
False,17.0,True,night
False,19.0,True,night
False,15.0,False,night
False,-2.0,False,night
False,26.0,True,night
False,16.0,True,night
False,15.0,False,night
False,-1.0,False,night
False,36.0,True,night
False,-3.0,False,night
False,9.0,False,night
False,13.0,False,night
False,8.0,False,night
False,10.0,False,night
False,-6.0,False,night
False,1.0,False,night
False,1.0,False,night
False,14.0,False,night
False,9.0,False,night
False,2.0,False,night
False,4.0,False,night
False,2.0,False,afternoon
False,5.0,False,afternoon
False,0.0,False,afternoon
False,4.0,False,afternoon
False,8.0,False,afternoon
False,16.0,True,afternoon
False,-2.0,False,afternoon
False,12.0,False,afternoon
False,-1.0,False,morning
False,-2.0,False,morning
False,9.0,False,morning
False,-3.0,False,morning
False,155.0,True,morning
False,2.0,False,morning
False,11.0,False,morning
False,-4.0,False,morning
False,10.0,False,morning
False,-3.0,False,morning
False,18.0,True,morning
False,2.0,False,morning
False,-2.0,False,morning
False,-6.0,False,morning
False,11.0,False,morning
False,4.0,False,morning
False,29.0,True,morning
False,-3.0,False,morning
False,4.0,False,morning
False,-4.0,False,morning
False,25.0,True,morning
False,-4.0,False,morning
False,23.0,True,morning
False,0.0,False,morning
False,15.0,False,morning
False,17.0,True,morning
False,7.0,False,afternoon
False,68.0,True,afternoon
False,18.0,True,afternoon
False,0.0,False,afternoon
False,3.0,False,afternoon
False,-1.0,False,afternoon
False,22.0,True,afternoon
False,32.0,True,afternoon
False,14.0,False,afternoon
False,2.0,False,afternoon
False,1.0,False,afternoon
False,11.0,False,afternoon
False,10.0,False,afternoon
False,2.0,False,afternoon
False,7.0,False,afternoon
False,19.0,True,afternoon
False,3.0,False,afternoon
False,2.0,False,afternoon
False,48.0,True,afternoon
False,11.0,False,afternoon
False,7.0,False,afternoon
False,46.0,True,afternoon
False,4.0,False,afternoon
False,0.0,False,afternoon
False,100.0,True,afternoon
False,2.0,False,afternoon
False,2.0,False,afternoon
False,4.0,False,afternoon
False,8.0,False,afternoon
False,13.0,False,afternoon
False,4.0,False,morning
False,-3.0,False,morning
False,-3.0,False,morning
False,-3.0,False,morning
False,7.0,False,morning
False,11.0,False,morning
False,-1.0,False,morning
False,6.0,False,morning
False,1.0,False,morning
False,-5.0,False,morning
False,2.0,False,morning
False,8.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,-4.0,False,morning
False,-5.0,False,morning
False,-5.0,False,morning
False,8.0,False,morning
False,7.0,False,morning
False,-3.0,False,morning
False,33.0,True,morning
False,2.0,False,morning
False,3.0,False,morning
False,17.0,True,morning
False,-1.0,False,morning
False,0.0,False,morning
False,-4.0,False,afternoon
False,4.0,False,afternoon
False,-4.0,False,afternoon
False,3.0,False,afternoon
False,-3.0,False,afternoon
False,3.0,False,night
False,6.0,False,afternoon
False,-1.0,False,night
False,-2.0,False,afternoon
False,-2.0,False,night
False,-3.0,False,afternoon
False,5.0,False,night
False,13.0,False,afternoon
False,-2.0,False,afternoon
False,2.0,False,night
False,5.0,False,night
False,21.0,True,afternoon
False,17.0,True,night
False,12.0,False,afternoon
False,4.0,False,night
False,58.0,True,night
False,10.0,False,afternoon
False,10.0,False,afternoon
False,25.0,True,afternoon
False,-1.0,False,night
False,10.0,False,night
False,18.0,True,afternoon
False,17.0,True,afternoon
False,12.0,False,afternoon
False,27.0,True,night
False,12.0,False,night
False,-1.0,False,afternoon
False,9.0,False,afternoon
False,88.0,True,afternoon
False,30.0,True,night
False,25.0,True,morning
False,-3.0,False,morning
False,5.0,False,morning
False,-13.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,0.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,-3.0,False,morning
False,2.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,3.0,False,morning
False,4.0,False,morning
False,-1.0,False,morning
False,-1.0,False,morning
False,6.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,12.0,False,morning
False,-5.0,False,morning
False,-7.0,False,morning
False,-1.0,False,morning
False,22.0,True,morning
False,-1.0,False,morning
False,40.0,True,morning
False,0.0,False,morning
False,75.0,True,morning
False,1.0,False,morning
False,1.0,False,morning
False,12.0,False,afternoon
False,-4.0,False,morning
False,7.0,False,morning
False,-1.0,False,morning
False,-3.0,False,morning
False,-5.0,False,afternoon
False,5.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,-8.0,False,morning
False,-7.0,False,afternoon
False,4.0,False,morning
False,25.0,True,morning
False,-5.0,False,morning
False,-2.0,False,morning
False,4.0,False,afternoon
False,38.0,True,morning
False,-5.0,False,afternoon
False,4.0,False,afternoon
False,15.0,False,afternoon
False,-12.0,False,afternoon
False,-4.0,False,afternoon
False,-2.0,False,morning
False,-2.0,False,morning
False,-7.0,False,afternoon
False,-6.0,False,morning
False,3.0,False,morning
False,-5.0,False,afternoon
False,-2.0,False,morning
False,6.0,False,morning
False,-4.0,False,afternoon
False,6.0,False,morning
False,-1.0,False,morning
False,-5.0,False,afternoon
False,3.0,False,afternoon
False,-7.0,False,afternoon
False,0.0,False,afternoon
False,11.0,False,afternoon
False,9.0,False,afternoon
False,2.0,False,afternoon
False,0.0,False,afternoon
False,51.0,True,afternoon
False,1.0,False,afternoon
False,21.0,True,afternoon
False,6.0,False,afternoon
False,-1.0,False,afternoon
False,-1.0,False,afternoon
False,0.0,False,afternoon
False,40.0,True,afternoon
False,-1.0,False,afternoon
False,2.0,False,afternoon
False,10.0,False,afternoon
False,17.0,True,afternoon
False,8.0,False,afternoon
False,-1.0,False,afternoon
False,-3.0,False,afternoon
False,-2.0,False,afternoon
False,-5.0,False,afternoon
False,13.0,False,afternoon
False,35.0,True,afternoon
False,3.0,False,afternoon
False,-3.0,False,afternoon
False,0.0,False,afternoon
False,15.0,False,afternoon
False,40.0,True,afternoon
False,3.0,False,afternoon
False,8.0,False,afternoon
False,-5.0,False,afternoon
False,6.0,False,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,37.0,True,afternoon
False,6.0,False,afternoon
False,38.0,True,afternoon
False,0.0,False,afternoon
False,10.0,False,afternoon
False,15.0,False,afternoon
False,7.0,False,afternoon
False,17.0,True,afternoon
False,9.0,False,afternoon
False,6.0,False,afternoon
False,0.0,False,afternoon
False,21.0,True,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,11.0,False,afternoon
False,15.0,False,afternoon
False,10.0,False,afternoon
False,14.0,False,afternoon
False,-1.0,False,afternoon
False,1.0,False,afternoon
False,29.0,True,afternoon
False,9.0,False,afternoon
False,-9.0,False,afternoon
False,14.0,False,afternoon
False,11.0,False,afternoon
False,24.0,True,afternoon
False,16.0,True,afternoon
False,14.0,False,afternoon
False,-4.0,False,afternoon
False,5.0,False,afternoon
False,16.0,True,afternoon
False,4.0,False,afternoon
False,8.0,False,afternoon
False,-4.0,False,night
False,24.0,True,afternoon
False,-7.0,False,night
False,21.0,True,afternoon
False,-6.0,False,night
False,0.0,False,afternoon
False,-8.0,False,night
False,-2.0,False,morning
False,4.0,False,morning
